,cctvid,vdid,dist,cctv_url
1118,nfbCCTV-N3-N-271.265-M,nfbVD-N3-N-271.165-M-Loop,0.050865844787122604,http://wwwvbs.sfreeway.gov.tw/live-view/mjpg/video.cgi?camera=214
1119,nfbCCTV-N5-S-18.299-M,nfbVD-N5-S-18.312-M-PS,0.011301402523256718,http://202.39.180.202:8081/mjpeg/X01001510210201
1120,nfbCCTV-N6-W-27.832-M,nfbVD-N6-W-27.588-M-OH,0.2669831213808599,http://210.241.63.120/abs2mjpg/bmjpg?camera=113
1121,nfbCCTV-N5-N-30.33-M,nfbVD-N5-N-27.779-M,1.428511667555225,http://202.39.180.202:8081/mjpeg/X01001612801501
1122,nfbCCTV-N10-E-0.505-M,nfbVD-N10-E-0-I-SE-1-Loop,0.3491235504414948,http://wwwvbs.sfreeway.gov.tw/live-view/mjpg/video.cgi?camera=116
1123,nfbCCTV-N1-S-91.8-M,nfbVD-N1-S-91.825-M-RS,0.03366831211146627,"http://cctvn01.freeway.gov.tw/vStream.php?pm=160,A40,21"
1124,nfbCCTV-N3-N-210.06-M,nfbVD-N3-N-209.849-M-LOOP,0.1965130880430205,http://210.241.63.120/abs2mjpg/bmjpg?camera=340
1125,nfbCCTV-N3-N-32.513-M,nfbVD-N3-N-32.540-M-LOOP,0.025235810011654435,"http://cctvn01.freeway.gov.tw/vStream.php?pm=171,A35,1"
1126,nfbCCTV-N1-N-264.255-M,nfbVD-N1-N-264-I-WN-3-Loop,0.03672824727318754,http://wwwvbs.sfreeway.gov.tw/live-view/mjpg/video.cgi?camera=363
1127,nfbCCTV-N3-S-0.18-M,nfbVD-N3-S-271-I-WS-21-Loop,0.08257650913660847,"http://cctvn01.freeway.gov.tw/vStream.php?pm=166,A30,0"
1128,nfbCCTV-N3-N-18.295-M,nfbVD-N3-N-18.411-M-LOOP,0.18294688774382967,"http://cctvn01.freeway.gov.tw/vStream.php?pm=171,A35,18"
1129,nfbCCTV-N1H-N-61.708-M,nfbVD-N1-N-61.580-M-LOOP,0.014799268861526094,"http://cctvn01.freeway.gov.tw/vStream.php?pm=C2,1612"
1130,nfbCCTV-N3-S-380.205-M,nfbVD-N3-S-380.735-M-Loop,0.31904634301168194,http://wwwvbs.sfreeway.gov.tw/live-view/mjpg/video.cgi?camera=270
1131,nfbCCTV-N1-N-98-M,nfbVD-N1-N-97.560-M-LOOP,0.329557783549187,"http://cctvn01.freeway.gov.tw/vStream.php?pm=163,A43,14"
1132,nfbCCTV-N6-E-27.834-M,nfbVD-N6-E-27.818-M-OH,0.01746710119477154,http://210.241.63.120/abs2mjpg/bmjpg?camera=84
1133,nfbCCTV-N1H-S-47.705-M,nfbVD-N1-S-47.507-M-LOOP,0.1212837146011882,"http://cctvn01.freeway.gov.tw/vStream.php?pm=C2,1473"
1134,nfbCCTV-T82-E-18.04-M,nfbVD-T82-E-18-O-WS-2-Loop,0.5462765107821373,http://wwwvbs.sfreeway.gov.tw/live-view/mjpg/video.cgi?camera=17
1135,nfbCCTV-N3-S-60.03-M,nfbVD-N3-S-59.685-M-LOOP,0.2907342574119374,"http://cctvn01.freeway.gov.tw/vStream.php?pm=162,A42,13"
1136,nfbCCTV-N1-S-229.6-M,nfbVD-N1-S-229.450-M-LOOP,0.09024719406169804,http://210.241.63.120/abs2mjpg/bmjpg?camera=238
1137,nfbCCTV-T78-E-31.5-M,nfbVD-T78-E-31.867-M-RS,0.30696545904614,http://210.241.63.120/abs2mjpg/bmjpg?camera=58
1138,nfbCCTV-N3-S-215.319-M,nfbVD-N3-S-215.081-M-LOOP,0.17431686803773994,http://210.241.63.120/abs2mjpg/bmjpg?camera=276
1139,nfbCCTV-N1-S-357.1-M,nfbVD-N1-S-357.000-N-Loop,0.05333266380928551,http://wwwvbs.sfreeway.gov.tw/live-view/mjpg/video.cgi?camera=229
1140,nfbCCTV-T64-W-17.78-M,nfbVD-T64-W-18-O-1,0.06262536895690422,http://117.56.12.145/T64-17K%2b781
1141,nfbCCTV-N3-S-53.6-M,nfbVD-N3-S-52.900-M-RS,0.6949936454678135,"http://210.242.179.85/vStream.php?pm=210,A57,42"
1142,nfbCCTV-N3A-E-3.726-M,nfbVD-N3A-E-3.730-N-LOOP,0.02165252405231803,"http://cctvn01.freeway.gov.tw/vStream.php?pm=168,A32,14"
1143,nfbCCTV-N3-S-379.605-M,nfbVD-N3-S-379.690-M-Loop,0.05794819389872652,http://wwwvbs.sfreeway.gov.tw/live-view/mjpg/video.cgi?camera=267
1144,nfbCCTV-N3-S-142.916-M,nfbVD-N3-S-143.471-M-LOOP,0.48134323756797065,http://210.241.63.120/abs2mjpg/bmjpg?camera=364
1145,nfbCCTV-N1-S-243.95-M,nfbVD-N1-S-244.200-M-LOOP,0.17334811910628453,http://210.241.63.120/abs2mjpg/bmjpg?camera=241
1146,nfbCCTV-N3-N-411.283-M,nfbVD-N3-N-409.708-M-Loop,0.8290297483509995,http://wwwvbs.sfreeway.gov.tw/live-view/mjpg/video.cgi?camera=343
1147,nfbCCTV-T76-W-29.24-M,nfbVD-T76-W-26.500-N-Loop,1.7094489212126915,http://210.241.63.120/abs2mjpg/bmjpg?camera=139
1148,nfbCCTV-T64-W-3.87-M,nfbVD-T64-W-3.38-M-OH,0.3461500368530066,http://117.56.170.55/T64-3K%2b875
1149,nfbCCTV-N1H-S-63.045-M,nfbVD-N1-S-63.020-M-RS,0.009591658795011226,"http://cctvn01.freeway.gov.tw/vStream.php?pm=C2,1630"
1150,nfbCCTV-N5-N-53.91-M,nfbVD-N5-N-53.065-M,1.9706935382295465,http://202.39.180.202:8081/mjpeg/X01001614800901
1151,nfbCCTV-N1H-S-20.45-M,nfbVD-N1H-S-20.980-M-LOOP,0.4017396723139522,"http://cctvn01.freeway.gov.tw/vStream.php?pm=162,A42,29"
1152,nfbCCTV-N3-N-425.644-M,nfbVD-N3-N-424.764-M-Loop,0.5042280606466564,http://wwwvbs.sfreeway.gov.tw/live-view/mjpg/video.cgi?camera=348
1153,nfbCCTV-N1-S-85.45-M,nfbVD-N1-S-85.056-M-LOOP,0.3802890016048488,"http://cctvn01.freeway.gov.tw/vStream.php?pm=163,A43,11"
1154,nfbCCTV-N6-W-17.794-M,nfbVD-N6-W-17.595-M-LOOP,0.24376033796760974,http://210.241.63.120/abs2mjpg/bmjpg?camera=94
1155,nfbCCTV-N3-N-131.9-M,nfbVD-N3-N-131.896-M-LOOP,0.003933231373890237,http://210.241.63.120/abs2mjpg/bmjpg?camera=30
1156,nfbCCTV-T74-W-17.98-M,nfbVD-T74-W-18-I-EW-1-西向入口-潭子中山路,0.0769689037507128,http://210.241.63.120/abs2mjpg/bmjpg?camera=384
1157,nfbCCTV-N1H-N-36.573-M,nfbVD-N1H-N-36.550-M-RS,0.012130448919731907,"http://cctvn01.freeway.gov.tw/vStream.php?pm=C1,1360"
1158,nfbCCTV-T62-W-17.7-M,nfbVD-T62-W-17.85-M-OH,0.011062779677073857,http://117.56.12.145/T62-17K%2b700
1159,nfbCCTV-N3A-W-2.406-M,,9999.0,"http://cctvn01.freeway.gov.tw/vStream.php?pm=169,A33,27"
1160,nfbCCTV-N1H-S-55.72-M,nfbVD-N1-S-55.790-M-LOOP,0.08237397394754628,"http://cctvn01.freeway.gov.tw/vStream.php?pm=C0,1552"
1161,nfbCCTV-N3-N-223.7-M,nfbVD-N3-N-224.041-M-LOOP,0.3327730634829288,http://210.241.63.120/abs2mjpg/bmjpg?camera=370
1162,nfbCCTV-N2-E-15.1-M,nfbVD-N2-E-14.458-M-RS,0.549043596532614,"http://210.242.179.85/vStream.php?pm=210,A57,69"
1163,nfbCCTV-N3-N-264.7-M,nfbVD-N3-N-264.745-M-LOOP,0.02893722030216284,http://210.241.63.120/abs2mjpg/bmjpg?camera=15
1164,nfbCCTV-N5-S-28.235-M,nfbVD-N5-S-28.236-M,0.0005753987959535454,http://202.39.180.202:8081/mjpeg/X01001612900101
1165,nfbCCTV-N3-N-59.89-M,nfbVD-N3-N-59.890-M-LOOP,0.017771615261405093,"http://cctvn01.freeway.gov.tw/vStream.php?pm=161,A41,1"
1166,nfbCCTV-N3-S-34.548-M,nfbVD-N3-S-34.435-M-LOOP,0.16661684574843766,"http://cctvn01.freeway.gov.tw/vStream.php?pm=167,A31,31"
1167,nfbCCTV-T62-W-14.4-M,nfbVD-T62-W-14.60-M-OH,0.049321196034846936,http://117.56.12.145/T62-12K%2b980
1168,nfbCCTV-N1H-N-59.5-M,nfbVD-N1-N-59.400-M-RS,0.011725902248251452,"http://cctvn01.freeway.gov.tw/vStream.php?pm=C2,1590"
1169,nfbCCTV-N3-S-235.64-M,nfbVD-N3-S-235.741-M-LOOP,0.058857101728961685,http://210.241.63.120/abs2mjpg/bmjpg?camera=438
1170,nfbCCTV-T62-W-1.43-M,nfbVD-T62-W-0.90-M-OH,0.10138992167357258,http://117.56.12.145/T62-1K%2b438
1171,nfbCCTV-T64-W-5.07-M,nfbVD-T64-W-5.11-M-OH,0.034701950540959696,http://117.56.170.55/T64-5K%2b075
1172,nfbCCTV-T84-W-20.68-M,nfbVD-T84-W-21.055-M-Loop,0.06433892164884873,http://wwwvbs.sfreeway.gov.tw/live-view/mjpg/video.cgi?camera=246
1173,nfbCCTV-N3-N-430.516-M,nfbVD-N3-N-430.504-M-Loop,0.01055597225829342,http://wwwvbs.sfreeway.gov.tw/live-view/mjpg/video.cgi?camera=371
1174,nfbCCTV-N3-N-11.78-M,nfbVD-N3-N-11.781-M-RS,0.05097294745588271,"http://cctvn01.freeway.gov.tw/vStream.php?pm=210,A55,61"
1175,nfbCCTV-N5-N-13.322-M,nfbVD-N5-N-13.707-M,0.3843509746728218,http://202.39.180.202:8081/mjpeg/X01001604800601
1176,nfbCCTV-N5-S-30.37-M,nfbVD-N5-S-32.618-M,1.1321840379688057,http://202.39.180.202:8081/mjpeg/X01001513110501
1177,nfbCCTV-T62-E-14.49-M,nfbVD-T62-E-14.60-M-OH,0.19097447084135857,http://117.56.12.145/T62-12K%2b990
1178,nfbCCTV-N3-N-319.264-M,nfbVD-N3-N-319.174-M-Loop,0.07842038708113148,http://wwwvbs.sfreeway.gov.tw/live-view/mjpg/video.cgi?camera=204
1179,nfbCCTV-N3-S-369.415-M,nfbVD-N3-S-369-I-WS-2-Loop,0.04327221322700805,http://wwwvbs.sfreeway.gov.tw/live-view/mjpg/video.cgi?camera=261
1180,nfbCCTV-N1-S-173.7-M,nfbVD-N1-S-174-O-NW-21-南下出口-大雅,0.20395151922170623,http://210.241.63.120/abs2mjpg/bmjpg?camera=412
1181,nfbCCTV-N1-N-170.98-M,nfbVD-N1-N-171.010-M-LOOP,0.02220863130698651,http://210.241.63.120/abs2mjpg/bmjpg?camera=207
1182,nfbCCTV-N3-N-181.01-M,nfbVD-N3-N-180.462-M-LOOP,0.3290007033067304,http://210.241.63.120/abs2mjpg/bmjpg?camera=346
1183,nfbCCTV-N1-N-12.42-M,nfbVD-N1-N-12.500-M-LOOP,0.11205041174606264,"http://cctvn01.freeway.gov.tw/vStream.php?pm=160,A40,3"
1184,nfbCCTV-N5-S-30.572-M,nfbVD-N5-S-30.000-O-NE-1,0.17707499841959487,http://202.39.180.202:8081/mjpeg/X01001612900601
1185,nfbCCTV-N2-E-14.45-M,nfbVD-N2-E-14.458-M-RS,0.12244163790391163,"http://210.242.179.85/vStream.php?pm=210,A57,44"
1186,nfbCCTV-T62-E-0.83-M,nfbVD-T62-E-0.90-M-OH,0.10262076100470047,http://117.56.12.145/T62-0K%2b838
1187,nfbCCTV-N3-N-1.291-M,nfbVD-N3-N-0.970-M-LOOP,0.26331225648181705,"http://cctvn01.freeway.gov.tw/vStream.php?pm=166,A30,21"
1188,nfbCCTV-T76-W-32.39-M,nfbVD-T76-W-26.500-N-Loop,3.186891594267954,http://210.241.63.120/abs2mjpg/bmjpg?camera=176
1189,nfbCCTV-N3-S-379.205-M,nfbVD-N3-S-379.690-M-Loop,0.33915420401817487,http://wwwvbs.sfreeway.gov.tw/live-view/mjpg/video.cgi?camera=265
1190,nfbCCTV-N1-S-6.85-M,nfbVD-N1-S-6-O-NW-1-五堵出口,0.018731008449566555,"http://cctvn01.freeway.gov.tw/vStream.php?pm=164,A44,5"
1191,nfbCCTV-T82-E-14.8-M,nfbVD-T82-E-14.734-N-Loop,0.02149318640038236,http://wwwvbs.sfreeway.gov.tw/live-view/mjpg/video.cgi?camera=16
1192,nfbCCTV-N1-S-336.53-M,nfbVD-N1-S-336.515-M-Loop,0.009673484326686877,http://wwwvbs.sfreeway.gov.tw/live-view/mjpg/video.cgi?camera=70
1193,nfbCCTV-N1-N-271.2-M,nfbVD-N1-N-271.227-M-Loop,0.019474210285101063,http://wwwvbs.sfreeway.gov.tw/live-view/mjpg/video.cgi?camera=07
1194,nfbCCTV-N1-N-194.721-M,nfbVD-N1-N-194.550-M-LOOP,0.16402129530322587,http://210.241.63.120/abs2mjpg/bmjpg?camera=223
1195,nfbCCTV-N3-S-27.795-M,nfbVD-N3-S-27.722-M-LOOP,0.17282909365373886,"http://cctvn01.freeway.gov.tw/vStream.php?pm=166,A30,17"
1196,nfbCCTV-T78-E-42.8-M,nfbVD-T78-E-41.996-M-RS,0.9304273513895189,http://210.241.63.120/abs2mjpg/bmjpg?camera=52
1197,nfbCCTV-N3-N-115.519-M,nfbVD-N3-N-115.380-N-Loop,0.145588855482816,http://210.241.63.120/abs2mjpg/bmjpg?camera=246
1198,nfbCCTV-N5-N-21.15-M,nfbVD-N5-N-21.055-M-PS,0.0796940059003307,http://202.39.180.202:8081/mjpeg/X01001510211401
1199,nfbCCTV-N5-N-54-M,nfbVD-N5-N-53.065-M,3.4436100510051895,http://202.39.180.202:8081/mjpeg/X01001513104901
1200,nfbCCTV-N4-W-11-M,nfbVD-N4-W-11-I-SW-22X-西向入口2-豐原,0.40157983563695665,http://210.241.63.120/abs2mjpg/bmjpg?camera=294
1201,nfbCCTV-N1-S-47.55-M,nfbVD-N1-S-47.507-M-LOOP,0.04188909640523292,"http://cctvn01.freeway.gov.tw/vStream.php?pm=160,A40,13"
1202,nfbCCTV-N3-N-50.9-M,nfbVD-N3-N-50-O-SE-2-三鶯,0.2765969087918001,"http://cctvn01.freeway.gov.tw/vStream.php?pm=165,A45,27"
1203,nfbCCTV-T62-E-17.43-M,nfbVD-T62-E-17.10-M-RS,0.3022347150882547,http://117.56.12.145/T62-17K%2b438
1204,nfbCCTV-N3-N-19.457-M,nfbVD-N3-N-19.211-M-LOOP,0.012390725382242899,"http://cctvn01.freeway.gov.tw/vStream.php?pm=169,A33,16"
1205,nfbCCTV-N3-S-59.52-M,nfbVD-N3-S-59.685-M-LOOP,0.23604044244702743,"http://cctvn01.freeway.gov.tw/vStream.php?pm=165,A45,3"
1206,nfbCCTV-N3-S-22.289-M,nfbVD-N3-S-22.253-M-LOOP,0.026389083005596142,"http://cctvn01.freeway.gov.tw/vStream.php?pm=166,A30,14"
1207,nfbCCTV-T76-W-28.24-M,nfbVD-T76-W-26.500-N-Loop,0.8152106540051638,http://210.241.63.120/abs2mjpg/bmjpg?camera=144
1208,nfbCCTV-N5-N-0.184-M,nfbVD-N5-N-0.178-M,0.00641695563675717,http://202.39.180.202:8081/mjpeg/X01001602800201
1209,nfbCCTV-N3-S-109.23-M,nfbVD-N3-S-109-O-NW-1-香山-台13線,0.36131113257334024,"http://cctvn01.freeway.gov.tw/vStream.php?pm=161,A41,11"
1210,nfbCCTV-N3-N-204.2-M,nfbVD-N3-N-204.571-M-LOOP,0.4041521986736667,http://210.241.63.120/abs2mjpg/bmjpg?camera=28
1211,nfbCCTV-N1-S-86.75-M,nfbVD-N1-S-86.520-M-RS,0.12190759493302487,"http://cctvn01.freeway.gov.tw/vStream.php?pm=164,A44,23"
1212,nfbCCTV-N1-N-343.5-M,nfbVD-N1-N-343.790-M-Loop,0.2095361735669346,http://wwwvbs.sfreeway.gov.tw/live-view/mjpg/video.cgi?camera=336
1213,nfbCCTV-N3-N-363.81-M,nfbVD-N3-N-363-R-SE-1-Loop,0.005125380259197676,http://wwwvbs.sfreeway.gov.tw/live-view/mjpg/video.cgi?camera=209
1214,nfbCCTV-N3-S-346.2-M,nfbVD-N3-S-346-I-ES-22-Loop,0.4266965814381561,http://wwwvbs.sfreeway.gov.tw/live-view/mjpg/video.cgi?camera=248
1215,nfbCCTV-N1-S-362.5-M,nfbVD-N1-S-362-I-WS-21-Loop,0.051144436822958654,http://wwwvbs.sfreeway.gov.tw/live-view/mjpg/video.cgi?camera=334
1216,nfbCCTV-N1-S-132.75-M,nfbVD-N1-S-132.700-N-LOOP,0.04769226121845675,http://210.241.63.120/abs2mjpg/bmjpg?camera=186
1217,nfbCCTV-T64-E-6-M,nfbVD-T64-E-6.40-M-RS,0.4287252946867217,http://117.56.170.55/T64-6K%2b000
1218,nfbCCTV-N3-N-146.1-M,nfbVD-N3-N-145.634-M-LOOP,0.3623885219649967,http://210.241.63.120/abs2mjpg/bmjpg?camera=27
1219,nfbCCTV-N3-N-17.1-M,nfbVD-N3-N-16.950-M-RS,0.07969421491338846,"http://cctvn01.freeway.gov.tw/vStream.php?pm=166,A30,3"
1220,nfbCCTV-N1H-S-39.226-M,nfbVD-N1-S-39.256-M-LOOP,0.031511779429788965,"http://cctvn01.freeway.gov.tw/vStream.php?pm=C0,1390"
1221,nfbCCTV-T62-W-14.65-M,nfbVD-T62-W-14.60-M-OH,0.009584831884565185,http://117.56.12.145/T62-13K%2b165
1222,nfbCCTV-N3-N-119.203-M,nfbVD-N3-N-119.029-N-LOOP,0.08892814713252406,http://210.241.63.120/abs2mjpg/bmjpg?camera=247
1223,nfbCCTV-N1-S-304.71-M,nfbVD-N1-S-304.994-M-Loop,0.15370631914831,http://wwwvbs.sfreeway.gov.tw/live-view/mjpg/video.cgi?camera=47
1224,nfbCCTV-N3-S-335.004-M,nfbVD-N3-S-334-I-ES-22-Loop,0.06024318744324462,http://wwwvbs.sfreeway.gov.tw/live-view/mjpg/video.cgi?camera=232
1225,nfbCCTV-N10-E-1.252-M,nfbVD-N10-E-0.864-M-Loop,0.3730255373184712,http://wwwvbs.sfreeway.gov.tw/live-view/mjpg/video.cgi?camera=111
1226,nfbCCTV-N1-S-123.56-M,nfbVD-N1-S-123.530-M-LOOP,0.0167558381083745,http://210.241.63.120/abs2mjpg/bmjpg?camera=181
1227,nfbCCTV-T62-W-17.2-M,nfbVD-T62-W-17.10-M-RS,0.0072926060419980145,http://117.56.12.145/T62-17K%2b200
1228,nfbCCTV-N4-W-8.22-M,nfbVD-N4-W-7.764-M-LOOP,0.4697490022170703,http://210.241.63.120/abs2mjpg/bmjpg?camera=292
1229,nfbCCTV-N3-S-22.348-M,nfbVD-N3-S-22.253-M-LOOP,0.009911247391794753,"http://cctvn01.freeway.gov.tw/vStream.php?pm=167,A31,26"
1230,nfbCCTV-N3-S-24.14-M,nfbVD-N3-S-24.289-M-LOOP,0.31937983802625863,"http://210.242.179.85/vStream.php?pm=210,A57,37"
1231,nfbCCTV-N3-N-34.883-M,nfbVD-N3-N-34.723-M-LOOP,0.24741294361158214,"http://cctvn01.freeway.gov.tw/vStream.php?pm=169,A33,24"
1232,nfbCCTV-N1H-N-45.988-M,nfbVD-N1-N-45.300-M-LOOP,0.5049418985096773,"http://cctvn01.freeway.gov.tw/vStream.php?pm=C0,1451"
1233,nfbCCTV-T62-E-1.01-M,nfbVD-T62-E-0.90-M-OH,0.16623775225767884,http://117.56.12.145/T62-1K%2b013
1234,nfbCCTV-N3-N-22.87-M,nfbVD-N3-N-22.624-M-LOOP,0.033517289851679316,"http://cctvn01.freeway.gov.tw/vStream.php?pm=168,A32,7"
1235,nfbCCTV-T66-W-20.7-M,nfbVD-T66-W-20.424-N-LOOP,0.33338493908851585,"http://cctvn01.freeway.gov.tw/vStream.php?pm=167,A31,10"
1236,nfbCCTV-T88-E-15.766-M,nfbVD-T88-E-15-O-WS-1-Loop,0.026863433240800285,http://wwwvbs.sfreeway.gov.tw/live-view/mjpg/video.cgi?camera=146
1237,nfbCCTV-N8-E-8.518-M,nfbVD-N8-E-7.878-M-Loop,0.6951263508706207,http://wwwvbs.sfreeway.gov.tw/live-view/mjpg/video.cgi?camera=62
1238,nfbCCTV-N3-S-130.097-M,nfbVD-N3-S-129.913-N-LOOP,0.14394348041740215,http://210.241.63.120/abs2mjpg/bmjpg?camera=250
1239,nfbCCTV-T76-E-31.64-M,nfbVD-T76-E-27.000-N-RS,2.994588204438696,http://210.241.63.120/abs2mjpg/bmjpg?camera=157
1240,nfbCCTV-N1-S-41-M,nfbVD-N1-S-40.700-N-LOOP,0.35890695901284325,"http://cctvn01.freeway.gov.tw/vStream.php?pm=163,A43,3"
1241,nfbCCTV-N3-N-23.36-M,nfbVD-N3-N-23.025-M-LOOP,0.13025387366879077,"http://cctvn01.freeway.gov.tw/vStream.php?pm=166,A30,28"
1242,nfbCCTV-N3-S-122.473-M,nfbVD-N3-S-123.203-M-LOOP,0.6111324486520058,http://210.241.63.120/abs2mjpg/bmjpg?camera=248
1243,nfbCCTV-N5-N-36.119-M,nfbVD-N5-N-36.073-M,0.02405990741081319,http://202.39.180.202:8081/mjpeg/X01001612800501
1244,nfbCCTV-T86-W-7.798-M,nfbVD-T86-W-7.960-N-Loop,0.015352910798143542,http://wwwvbs.sfreeway.gov.tw/live-view/mjpg/video.cgi?camera=75
1245,nfbCCTV-T64-E-2.79-M,nfbVD-T64-E-2.42-M-RS,0.20110926441622626,http://117.56.12.145/T64-2K%2b790
1246,nfbCCTV-N1H-S-38.52-M,nfbVD-N1H-S-38.038-M-LOOP,0.4471944088814014,"http://cctvn01.freeway.gov.tw/vStream.php?pm=C1,1381"
1247,nfbCCTV-T76-W-26.85-M,nfbVD-T76-W-26.500-N-Loop,0.061643446303411314,http://210.241.63.120/abs2mjpg/bmjpg?camera=34
1248,nfbCCTV-N6-W-28.23-M,nfbVD-N6-W-28.458-M-OH,0.24784556192203366,http://210.241.63.120/abs2mjpg/bmjpg?camera=115
1249,nfbCCTV-N5-N-21.022-M,nfbVD-N5-N-21.055-M-PS,0.028210978398829308,http://202.39.180.202:8081/mjpeg/X01001510211201
1250,nfbCCTV-T84-E-35.12-M,nfbVD-T84-E-35-I-NE-2-Loop,0.01849594495863401,http://wwwvbs.sfreeway.gov.tw/live-view/mjpg/video.cgi?camera=242
1251,nfbCCTV-N3-N-63-M,nfbVD-N3-N-62.975-N-LOOP,0.011821463846490918,"http://210.242.179.85/vStream.php?pm=210,A57,43"
1252,nfbCCTV-N5-S-6.41-M,nfbVD-N5-S-6.496-M,0.0832881057444473,http://202.39.180.202:8081/mjpeg/X01001602900501
1253,nfbCCTV-N3-S-112.203-M,nfbVD-N3-S-111.746-M-LOOP,0.3582711865446791,http://210.241.63.120/abs2mjpg/bmjpg?camera=244
1254,nfbCCTV-T76-W-23.9-M,nfbVD-T76-W-24.811-M-RS,0.5622422342906809,http://210.241.63.120/abs2mjpg/bmjpg?camera=35
1255,nfbCCTV-N3-N-374.314-M,nfbVD-N3-N-374.415-M-Loop,0.06989380183377683,http://wwwvbs.sfreeway.gov.tw/live-view/mjpg/video.cgi?camera=200
1256,nfbCCTV-N6-E-28.457-M,nfbVD-N6-E-28.498-M-OH,0.04500892473308764,http://210.241.63.120/abs2mjpg/bmjpg?camera=87
1257,nfbCCTV-N3-S-34.755-M,nfbVD-N3-S-34.835-M-LOOP,0.041554437772216915,"http://cctvn01.freeway.gov.tw/vStream.php?pm=169,A33,11"
1258,nfbCCTV-N3-N-135.39-M,nfbVD-N3-N-134-R-EN-1-北上入口,0.21031456725929945,http://210.241.63.120/abs2mjpg/bmjpg?camera=251
1259,nfbCCTV-N1-S-359.15-M,nfbVD-N1-S-358.985-M-Loop,0.09041580060122614,http://wwwvbs.sfreeway.gov.tw/live-view/mjpg/video.cgi?camera=105
1260,nfbCCTV-N5-S-14.863-M,nfbVD-N5-S-14.000-I-ES-1,0.1150483964710741,http://202.39.180.202:8081/mjpeg/X01001606900101
1261,nfbCCTV-N6-W-24.882-M,nfbVD-N6-W-24.762-M-OH,0.11926117917605893,http://210.241.63.120/abs2mjpg/bmjpg?camera=108
1262,nfbCCTV-N1-N-361.65-M,nfbVD-N1-N-361.640-N-Loop,0.0051143865234324635,http://wwwvbs.sfreeway.gov.tw/live-view/mjpg/video.cgi?camera=133
1263,nfbCCTV-N1H-S-66-M,nfbVD-N1H-S-66.000-M-LOOP,0.05452361526758673,"http://cctvn01.freeway.gov.tw/vStream.php?pm=C0,1660"
1264,nfbCCTV-N1-S-83.75-M,nfbVD-N1-S-83-O-NE-2-湖口,0.07033416302446258,"http://cctvn01.freeway.gov.tw/vStream.php?pm=161,A41,31"
1265,nfbCCTV-N3-N-24.11-M,nfbVD-N3-N-24.132-M-LOOP,0.15245066655904874,"http://210.242.179.85/vStream.php?pm=210,A57,12"
1266,nfbCCTV-T76-E-27.39-M,nfbVD-T76-E-27.000-N-RS,0.21641413569394208,http://210.241.63.120/abs2mjpg/bmjpg?camera=122
1267,nfbCCTV-N6-W-6.6-M,nfbVD-N6-W-6.800-M-RS,0.204755005910412,http://210.241.63.120/abs2mjpg/bmjpg?camera=91
1268,nfbCCTV-N3-N-379.633-M,nfbVD-N3-N-379.790-M-Loop,0.10284788478772773,http://wwwvbs.sfreeway.gov.tw/live-view/mjpg/video.cgi?camera=276
1269,nfbCCTV-T68-W-14.18-M,nfbVD-T68-W-14.10-M-RS,0.09728634523988419,"http://cctvn01.freeway.gov.tw/vStream.php?pm=187,B12,36"
1270,nfbCCTV-N6-W-7.59-M,nfbVD-N6-W-7.866-M-RS,0.2219633655918051,http://210.241.63.120/abs2mjpg/bmjpg?camera=443
1271,nfbCCTV-N1H-N-41.475-M,nfbVD-N1-N-41-O-SN-1A-林口-文化一路,0.05671782280508892,"http://cctvn01.freeway.gov.tw/vStream.php?pm=C0,1411"
1272,nfbCCTV-N3-S-375.015-M,nfbVD-N3-S-374.415-M-Loop,0.4175325896639596,http://wwwvbs.sfreeway.gov.tw/live-view/mjpg/video.cgi?camera=285
1273,nfbCCTV-T74-W-30.132-M,nfbVD-T74-W-30-I-SN-1-北向入口-元堤路,0.004148794417985158,http://210.241.63.120/abs2mjpg/bmjpg?camera=396
1274,nfbCCTV-T72-E-2.445-M,nfbVD-T72-E-3.14-M-RS,0.6013780530304986,http://210.241.63.120/abs2mjpg/bmjpg?camera=296
1275,nfbCCTV-N10-E-5.264-M,nfbVD-N10-E-5.535-M-Loop,0.15112723335547693,http://wwwvbs.sfreeway.gov.tw/live-view/mjpg/video.cgi?camera=119
1276,nfbCCTV-N1-S-118.63-M,nfbVD-N1-S-118.250-M-LOOP,0.30295566990612227,http://210.241.63.120/abs2mjpg/bmjpg?camera=410
1277,nfbCCTV-N3-N-281.988-M,nfbVD-N3-N-282.095-M-Loop,0.07302354346536624,http://wwwvbs.sfreeway.gov.tw/live-view/mjpg/video.cgi?camera=162
1278,nfbCCTV-N3A-E-2.03-M,nfbVD-N3A-E-2.280-M-LOOP,0.26029385729246113,"http://210.242.179.85/vStream.php?pm=210,A57,63"
1279,nfbCCTV-N5-N-25.272-M,nfbVD-N5-N-25.310-M-PS,0.03245759255432046,http://202.39.180.202:8081/mjpeg/X01001510212101
1280,nfbCCTV-T66-E-8.46-M,nfbVD-T66-E-7.700-M-RS,0.6718711459998177,"http://cctvn01.freeway.gov.tw/vStream.php?pm=167,A31,7"
1281,nfbCCTV-N3-N-59.69-M,nfbVD-N3-N-59.890-M-LOOP,0.2612688869824923,"http://cctvn01.freeway.gov.tw/vStream.php?pm=162,A42,12"
